Date,Open,High,Low,Close,Volume,daily_return,return_5d,return_20d,ma10,ma20,ma50,ema20,ema50,volatility_20d,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,skew_20d,kurt_20d,spy_return_1d,spy_return_5d,spy_return_20d,spy_rsi,spy_macd,spy_volatility_20d,spy_trend_strength,relative_strength_5d,relative_strength_20d,relative_strength_50d,relative_momentum_score,volume_sma_20,volume_ratio,volume_momentum,volume_trend,abnormal_volume_flag,market_regime
2025-12-16,304.7354841263937,310.5513666605185,302.37712849550337,306.3543395996094,30585000,-0.005353302720950914,-0.03314617065506997,0.07631235965271932,314.3200714111328,310.90367431640624,283.6814288330078,307.3391999870269,287.1998764288899,0.021004643186330593,32.22785502014483,7.66784358799714,10.570888758314847,310.90367431640624,333.5404405909257,288.2669080418868,1.2470538801489863,2.126237375731993,-0.00273229759527871,-0.006104928966496392,0.019829706762488408,55.34876737919492,2.928543350304494,0.00726995586769465,0.006049631756232623,-0.02704124168857358,0.05648265289023091,0.2141652877157456,0.08120223297246765,45962070.0,0.6654400030285842,0.01294959263429818,-0.33455999697141575,0.0,1.0
2025-12-17,307.7933270972379,307.87325739956634,295.9116769824828,296.5112609863281,43930400,-0.03212971824112465,-0.07335812368982741,0.044442394849037115,312.0515625,311.534521484375,284.70312255859375,306.30796770124607,287.56502876447576,0.022471514806977413,28.375771796680098,5.935193943269269,9.643749795305732,311.534521484375,331.5539172883568,291.51512568039317,0.99838978650645,1.550523754748435,-0.011003620102041367,-0.02351766529924426,0.01714935973064069,39.329852857109124,1.9066470100905235,0.007468059906104779,-0.005087789137786142,-0.04984045839058315,0.027293035118396425,0.2047390567458618,0.06073054449122502,45700655.0,0.9612641219256047,0.31414434815384285,-0.038735878074395214,0.0,0.0
2025-12-18,301.50775321966603,303.7461677101471,299.0195145942255,302.2472229003906,33518000,0.01934483666819986,-0.031911135560867776,0.033632160868631855,310.5573760986328,312.0262451171875,285.8623043823242,305.9212301011646,288.14080108353124,0.02190176173731088,35.09460211783795,4.96763697894022,8.70852723203263,312.0262451171875,330.49079394771644,293.56169628665856,1.0695757748602814,2.0687305914787117,0.0075513325776148665,-0.01842798958835823,0.020886305074244937,41.38441220333846,1.4864395794305665,0.007590212043492082,0.002325313183813456,-0.013483145972509547,0.012745855794386918,0.2322653859842161,0.07717603193536449,43966610.0,0.7623512479129048,-0.20861695672396985,-0.23764875208709518,0.0,1.0
2025-12-19,301.5177661333593,307.03387224107576,300.7582909786616,306.9439392089844,59943200,0.015539319976288546,-0.006886765644195547,0.06187917224021122,309.168359375,312.92057647705076,287.1771368408203,306.018630968576,288.87817904923526,0.021867787396587107,43.530707329372454,4.527635108667766,7.872348807359657,312.92057647705076,328.15021724699625,297.69093570710527,0.895974332513078,1.7997168029966661,0.009063445479451815,0.0012337582474888364,0.046083814134432854,52.699797512216385,1.626603093855806,0.006740658558007346,0.011067035716767464,-0.008120523891684384,0.015795358105778368,0.25551122398597137,0.08772868606668845,43862510.0,1.3666158183833985,0.6678593886511484,0.36661581838339846,0.0,1.0
2025-12-22,309.6620085044852,309.9118326328777,305.0852133945127,309.56207275390625,26429900,0.008529679887698594,0.0050613079936998595,0.034447698935073934,308.7746337890625,313.4360061645508,288.6433969116211,306.356101614798,289.68931213569294,0.020585306314092174,45.13517483965769,4.340161275329422,7.16591130095361,313.4360061645508,327.3598663301298,299.5121459989718,1.0713624613259798,3.14506712160477,0.006229892278320159,0.00899572531270243,0.04221902748729445,55.76599862140538,2.0551936425941904,0.006566154670317738,0.016347203591813356,-0.00393441731900257,-0.007771328552220513,0.2585097702076149,0.0822680081121306,41477120.0,0.6372163737501543,-0.09337298769548463,-0.3627836262498457,0.0,1.0
2025-12-23,309.41219480948,314.7184570357758,309.1024153195162,314.1288757324219,25478700,0.014752462851436388,0.025377594268693793,-0.012632150242502083,308.5018280029297,313.2350616455078,290.0495993041992,307.09636581647646,290.6477263943882,0.015128771120668981,45.81640040723734,4.5081229110247705,6.634353622967843,313.2350616455078,326.98755616758825,299.4825671234274,-0.607023598678174,-0.6819296751876422,0.004570454818432879,0.016384359227833434,0.031795946537494846,56.50028307877408,2.6165683013945227,0.005896930373734165,0.020178625369317207,0.008993235040860359,-0.04442809677999693,0.24771995010100656,0.07076169612062333,38492800.0,0.6619082010142157,-0.1669543894065718,-0.33809179898578434,0.0,1.0
2025-12-24,314.5485634057752,314.8583428959372,311.70059264113144,313.8690490722656,10097400,-0.0008271339575212089,0.05854006363265185,-0.02827277852454757,307.8902587890625,312.77845458984376,291.42464050292966,307.74138326940874,291.558366499403,0.01466615178240501,47.177612871542834,4.567615252015457,6.221005948777366,312.77845458984376,325.74990197761684,299.8070072020707,-0.5562030398955528,-0.5762962887382186,0.0035176203055324873,0.031307731979074216,0.02577705684805487,58.21567406679191,3.219094538250374,0.005626586910596822,0.02285408324788664,0.027232331653577635,-0.05404983537260244,0.2348982768537009,0.0693602577115587,34566065.0,0.2921188743931367,-0.7701500555424035,-0.7078811256068632,0.0,1.0
2025-12-26,314.25877806497726,314.86833429915043,312.0603135401851,313.2894592285156,10899000,-0.0018465976351066393,0.03653378920131245,-0.019487294003504685,307.99818420410156,312.4671295166016,292.67664123535155,308.26977145599034,292.41056621427015,0.014497912876178751,43.23358543372816,4.515938377768691,5.879992434575631,312.4671295166016,325.0507972612085,299.88346177199463,-0.6623963924230437,-0.35633021419879823,-0.00010141503224314619,0.023474545196679797,0.018640764704304535,56.98964076035657,3.648904392544864,0.005474625471481854,0.021929732941324737,0.013059244004632653,-0.03812805870780922,0.20885014082635345,0.06126044204105896,32542345.0,0.3349174744475237,-0.6748314338564354,-0.6650825255524763,0.0,1.0
2025-12-29,311.15095467052413,313.79908436732376,310.4014822754237,313.33941650390625,19621800,0.00015946044119585778,0.020835978424605717,-0.020035361742031133,308.4248809814453,312.14681854248045,293.92105255126955,308.7525947938871,293.2313054413147,0.014495199475297937,49.83502608548298,4.4279723087715865,5.589588409414823,312.14681854248045,324.2680356240859,300.025601460875,-0.6563940254109237,-0.36024376317586193,-0.003563628207054803,0.010667135953624785,0.009500444119332707,56.506569727486564,3.7483615589485453,0.0054542224651217,0.01740967054667753,0.010168842470980932,-0.02953580586136384,0.20350953304766684,0.061380856552427976,32222505.0,0.6089470697576119,-0.6726601182452722,-0.391052930242388,0.0,1.0
2025-12-30,312.2801854430232,316.7270674821765,312.24020504037514,313.6292419433594,17380900,0.0009249568493068239,0.013138460901463311,-0.0026508304576778885,308.98748779296875,312.1051391601562,295.1345104980469,309.21703737955113,294.03122451982625,0.01402357822781942,46.44512486761822,4.331711779128796,5.338013083357618,312.1051391601562,324.19852552462845,300.011752795684,-0.8517019850455344,0.20844652094745,-0.0012211007345822589,0.0031832857657616564,0.01289201539624707,56.21134981954547,3.716746667104303,0.005341266854782859,0.015429035628152768,0.009955175135701655,-0.015542845853924958,0.20275341888343368,0.06572191605507012,31032400.0,0.5600888104046093,-0.3423773831910072,-0.4399111895953906,0.0,1.0
